postUrl,imgUrl,postContent,type,likeCount,commentCount,repostCount,postDate,action,author,authorUrl,profileUrl,timestamp,viewCount,postTimestamp,sharedPostUrl,videoUrl,approximateDate
https://www.linkedin.com/feed/update/urn:li:activity:7335564651264385026,,"The future belongs to product managers. Here is (my) why.

We’ve already seen engineers become product managers. Especially in products used by developers or products requiring 'heavy' engineering. That was the old story. 

The new story is this. Product managers will become developers. It will start with PMs using tools like Creatr or Lovable to do the prototyping. That will give them the confidence to try and use products like Cursor. Over time, these products will evolve to solve issues where people are getting stuck today. Emergent is already trying that.

The kind of creativity this will unlock, the kind of products this will unleash, is going to be wild.

I’m not talking about PMs who are mere project managers. I'm talking about the real ones. The ones who deeply understand users. Those who get business. And know how engineers think. And how products are built. Those who have worked with different teams. Be it marketing, ops, or design. And even leadership and P&L owners. The ones who understand the value of iteration. The builder type PMs. 

They sit at the cross-section. They see the whole picture. They are best placed to become founders. They will build the next generation of products.

Can’t wait to see the products that come out of this shift. Can’t wait to use them. Can’t wait to invest in them. Correction, already seeing some of them. On Misfits. Join Misfits if you want to learn how to build. From the builder types.",Text,144,13,4,4mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-06-17T11:03:00.000Z,,2025-06-03T00:00:00.000Z,,,2025-06-17
https://www.linkedin.com/feed/update/urn:li:activity:7328670615329038336,,"Build with belief 

We rarely invest in pre-product startups.

Because (often) they are not startups. They are just pitch decks filled with claims. And with assumptions dished out as insights. Not because the founders are lying. But because the founders have been tricked into believing those assumptions. By themselves. 

They lack belief. To build with belief, you need to build belief. How to build belief?

Belief comes from pain.

(Saying it from experience. The pain I felt while commuting in Mumbai made me believe it's a problem worth solving. Even the features I built were born from a pain I experienced on public transport in Mumbai.)

Sometimes life brings pain.
Sometimes we inflict pain upon ourselves.

How?

Build something. Get users to try it. Realise no one cares about what you have built. That’s a moment of reckoning. Figure out why they don’t care. Shatter some of your assumptions.

Then build something different. 
Or build the same thing differently.

Again, realise that no one cares. Have another moment of reckoning. Rinse and repeat. 
After many such reckonings, most assumptions shatter. The few that hold become beliefs. You know because you’ve felt the pain of getting a handful of users to care. You’d go to the ends of the earth and beyond for them. 

It’s a belief if others don’t agree with you.
It’s an insight if others agree with you.

Don’t worry about people who tell you it’s not an insight, and that they knew it all along. 

They won’t bet years of their lives on that ‘insight’. But you would. Because they do not believe in it. But you do. Because they haven’t gone through the pain to get here. But you have. That’s your strength. That makes you a founder. That makes it a startup. 

If your users care about your product. And you believe in it. We would like to talk. 
We invest in founders with a deep belief because they have seen something that others haven’t.",Text,167,16,2,4mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-06-17T11:03:00.000Z,,2025-05-15T00:00:00.000Z,,,2025-06-17
https://www.linkedin.com/feed/update/urn:li:activity:7297848302316765184,,"Observation

The real founders are here.

The ones who came in because 'capital was easy to come by' are gone. The ones who can build despite capital are building.

They started when pre-seed rounds were hard to come by. They felt the pain that followed the wild bull run of 2021. They learned from the mistakes of the ‘let’s buy our way to growth’ founders. 

That’s why they are making sense. They are talking numbers. They are building real businesses. They are relentlessly trying to break even. 

While they are wide awake, have they forgotten how to dream? Are they too influenced by the recent past? And not seeing what lies ahead?

Now is the time to dream. Because LLMs make it easier than ever to deliver more Aha moments sooner. (However, the founders still need to understand their users well. Because that aspect of knowing one’s users hasn’t changed.)

The pendulum almost always swings too far. 

Founders need to be real. 
But they also need to be a little delulu.
Real about costs and means maybe. 
But unreal about what they can become.

Time to dream. 

–
If you are dreaming, we are investing. DMs are open.
If you want to back such dreamers, join Misfits. Link in bio.",Text,102,13,1,7mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-03-19T11:03:00.000Z,,2025-02-19T00:00:00.000Z,,,2025-03-19
https://www.linkedin.com/feed/update/urn:li:activity:7295768095594270720,https://media.licdn.com/dms/image/v2/D5605AQFE5CyjUX8Qmg/videocover-high/B56ZT_GYfDHsBs-/0/1739446657497?e=1761112800&v=beta&t=6NSEIPEfDcu4f5axmqi97udkcKqSf2yE3O6FNsAp6Bs,"Being famous. On Youtube. In 2026.

The top Youtubers of tomorrow could look very different from the top Youtubers of today. Because what got them here won’t get them there.

Why am I saying this?
You need to do 20-odd things to succeed Youtube. You need to have something to say. And be able to articulate your thoughts. And speak well. Be willing to face the camera and record. Be willing to go through the pain of video editing. Also have some kind of setup with a camera, microphone, and lighting... And more importantly, have the motivation to go through this grind, day in and day out. Because only then Youtube will reward you. 

So, to be a successful Youtuber
You need to be a Youtuber. Which is less than easy. 
And post videos consistently. Which is more than difficult.

Twist in the tale
Classical AI ‘disruption’ at play. Video editing tools (Veed.io, Descript, etc.) were evolving nicely.
Because GenAI was powering them
But GenAI is now also powering ground-up synthetic video generation

ByteDance has introduced a human animation model, OmniHuman-1, (check the video). And this is only the beginning. Soon, generating your synthetic videos should become easier than editing your recorded videos.

My guess is in the future, you would record yourself talking to the camera for say 20 minutes, and press “Produce”. And the AI would automatically clean up your transcript, make it tighter, recreate (generate) your voice (with better diction and modulation), recreate (generate) your video, tweak your gestures and expressions on-screen, and give you an appropriate background. 

And turn that 20-minutes recording
In a polished 5-minute crisp video
In 5 minutes

Which will create new constraints
Which will produce new winners
They will be famous. On Youtube. In 2026.

All this, because, generating will be easier than editing. 

Who will be the new winners?
Those who will deeply understand a subject or a topic. 
So, if you have real insights to share, if you have an interesting story to tell, you won’t be held back by production hurdles. Because when production becomes trivial, people who deeply understand a topic can publish quality stuff frequently, often, without worrying about lights, camera, or their clothes. And we will not have to endure those who lack depth but can produce videos. 

If you have something interesting or insightful to say, you will be heard.
If you are outstanding at some topic, you will stand out.
If you are a misfit, building building for tomorrow - DMs are open.
If you want to back misfits building for tomorrow, join Misfits - Link in bio.",Video (LinkedIn Source),34,1,1,8mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-02-17T11:03:00.000Z,,2025-02-13T00:00:00.000Z,,,2025-02-17
https://www.linkedin.com/feed/update/urn:li:activity:7289586093832777729,,"Resourceful founders are in short supply.
Resources are not.

I’ve yet to come across a founder who, when given excess capital, hasn’t resorted to solving the problem by throwing money at it. Whether through aggressive distribution. Or hiring more people. Or as we are finding out deploying more H100s.

Capital is crucial to building a product and solving the user’s problem. But too much capital? That’s a curse. It often gets in the way of founders using their product to truly solve the problem at hand.

I’ve been talking about this as a broken record. But this perspective comes to me from observing the Silicon Valley founders. So it's interesting to see them pouring billions into foundational models. Trying to brute-force their way through problems with capital.

And then, one day, we wake up to an unknown Chinese team achieving similar results. At a fraction of the resources.*

Seeing this unfold is satisfying. As we back founders who win with their product. It’s a reminder that even in an era when billions get thrown like millions, there’s still room for a handful of product-focused minds solving user problems without vast sums of money.

And that’s a win. For founders who don’t have access to deep pockets. For misfits who do not buy the prevailing narrative. Even if it’s a temporary win, it signals that big ideas do not need huge resources, just resourcefulness. Resourceful founders do more with less.

At Misfits, we back resourceful founders.
Who solve user problems through product.
And teach our community a thing about how to do it.

Join Misfits, and learn from misfits. Link in bio.

–
* Sure, there are conspiracy theories floating around about them having access to tens of thousands of high-performance GPUs. But even if that’s true, it still deflates the balloon that foundational models are about billions.",Text,76,2,3,8mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-02-17T11:03:00.000Z,,2025-01-27T00:00:00.000Z,,,2025-02-17
https://www.linkedin.com/feed/update/urn:li:activity:7288781655564070912,,"If winning in AI comes down to having access to proprietary data, then China has a strong edge. 

Most large models have access to the internet, Chinese models have access to the other internet also. 

Being open (source) has its advantages. But being closed has its own perks too.

Interestingly Meta is open with its model (Llama) but tightly closed when it comes to data (Instagram, Facebook). China, same. 

Best of both worlds?",Text,40,3,1,8mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-02-17T11:03:00.000Z,,2025-01-25T00:00:00.000Z,,,2025-02-17
https://www.linkedin.com/feed/update/urn:li:activity:7286251723982020608,https://media.licdn.com/dms/image/v2/D5605AQFfsGEijVckJg/videocover-high/B56ZR33C68HoBw-/0/1737177737858?e=1761112800&v=beta&t=2yFJ17qGP9Rq6ljZl7T2PWBnqRhXIi9e21lUiVbmbA4,"AI is drafting 95% of the s1. 
Reaction video!",Video (LinkedIn Source),30,2,1,8mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-02-17T11:03:00.000Z,,2025-01-18T00:00:00.000Z,,,2025-02-17
https://www.linkedin.com/feed/update/urn:li:activity:7284835383190724608,https://media.licdn.com/dms/image/v2/D5605AQHAOKG2halErA/videocover-high/B56ZRgepCtGoBs-/0/1736785648512?e=1761112800&v=beta&t=98fqoKQDTNRn3x_XwZ8b_cps4JduSwui_ZjVjSh1H1c,"This changes everything. 

Computers are dumb. (Remember, garbage in, garbage out.) So we had to code intelligence into products. We did that by building definitive workflows.

And we have been using these well-defined products for too long now. We believe that it's the only way to build products. 

But language models are not dumb. So we don't need to code intelligence into our products. 

This changes everything. Or, so I believe.

[5+ mins watch]

--

Learn from (and invest in) founders building products with intelligence.
Join Misfits. Link in bio.",Video (LinkedIn Source),40,2,3,9mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-01-18T11:03:00.000Z,,2025-01-14T00:00:00.000Z,,,2025-01-18
https://www.linkedin.com/feed/update/urn:li:activity:7284180477307973632,,"Letting out our secret here.

I was having a conversation with a Misfits member today. 
Me: We try to invest in insightful founders.
Member: How do you even know if a founder is insightful?
Me: How do we know! <Awkward stare, followed by an unimpressive answer>

Returned home. Wasn't feeling good. 
'Why did I not take a moment to put my thoughts together!' 
Paused. Reflected. Put down my thoughts. Below.

---

It’s interesting that the fastest large models (LLMs) also happen to be the cheapest. These models are quick to respond but may not be the best problem-solvers. 

Also, the most expensive models tend to be the slowest. They take much longer to arrive at their answer, but can solve difficult problems and hence are valuable. 

This is by design. These models are forced to not respond immediately. This is to give them more time to compute. Which increases their costs. But more importantly also improves the quality of their reasoning. 

It takes time but it works.

We see this pattern among humans as well. Those who reply instantly generally haven’t thought the problem through. And vice versa. 

Difficult problems take more compute to solve, and hence often more time to solve. 
True for language models. 
True for individuals. 
True for founders.

Back to the question
How do we know? 

We keep probing the founders. Keep asking nuanced questions. Questions they have not been asked before. But give them time to think. 

The insightful founders surprise us. 
And even surprise themselves. 
With their insights. 

It takes time, but it works.

---

Invest in inightful founders. Along with us. 
Join Misfits. Link in bio.",Text,73,3,0,9mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-01-18T11:03:00.000Z,,2025-01-12T00:00:00.000Z,,,2025-01-18
https://www.linkedin.com/feed/update/urn:li:activity:7282688166472437761,https://media.licdn.com/dms/image/v2/D5605AQEbCdqqjGYsuQ/videocover-high/B56ZRFBicMHQBs-/0/1736324846453?e=1761112800&v=beta&t=bKfBhYT-XpCXgWItVUn2sWvu4LIdMOHknhbVWh-IxA0,"Being first to market may or may not work. But delivering aha moments usually works. 

Join Misfits to see first hand 'how founders craft Aha moments'. Link in bio.",Video (LinkedIn Source),26,2,1,9mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-01-18T11:03:00.000Z,,2025-01-08T00:00:00.000Z,,blob:https://www.linkedin.com/d828e778-1fdd-4b88-bb40-ddb0a381fb28,2025-01-18
https://www.linkedin.com/feed/update/urn:li:activity:7282436024289345536,https://media.licdn.com/dms/image/v2/D5605AQEQVPECQ0C2NA/videocover-high/B56ZRBoPnrGQBw-/0/1736268010158?e=1761112800&v=beta&t=wP7w17u9PM2LPTwBCASFzMSCp5wSgq_hGCwGsL4-Sqc,"Seeing founders take this interesting approach to build: Putting a software on a hardware that has scaled.


Join Misfits to learn from founders building interesting products, solving difficult problems.",Video (LinkedIn Source),43,3,1,9mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-01-18T11:03:00.000Z,,2025-01-07T00:00:00.000Z,,blob:https://www.linkedin.com/7200eaaf-6a9c-403b-b1d8-abf583b8d28b,2025-01-18
https://www.linkedin.com/feed/update/urn:li:activity:7281715109591183360,https://media.licdn.com/dms/image/v2/D5605AQGRa1ddUceadw/videocover-high/B56ZQ3Y_huGQBs-/0/1736096135506?e=1761112800&v=beta&t=RGO0_irstWDOr_eBM45U81Tir5w7kGJLM-CWDO7UVCs,"""If you want to invest in startups then why not just start a fund."" Here is why.",Video (LinkedIn Source),34,1,1,9mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-01-18T11:03:00.000Z,,2025-01-05T00:00:00.000Z,,blob:https://www.linkedin.com/bcafc57f-6134-4ee9-9e00-cca5f564a19e,2025-01-18
https://www.linkedin.com/feed/update/urn:li:activity:7281347569773854720,https://media.licdn.com/dms/image/v2/D5605AQHWri_nD39P0A/videocover-high/B56ZQyKsBWHIBs-/0/1736008505081?e=1761112800&v=beta&t=vmE5hUQThweHTvXFdRey2QwTIAhzkL62KNGhruw37kk,Here is a peek into how we do conversations with founders (aka founder pitches). I hope that someone finds it useful.,Video (LinkedIn Source),77,3,2,9mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-01-18T11:03:00.000Z,,2025-01-04T00:00:00.000Z,,blob:https://www.linkedin.com/480e0598-2617-4529-a09a-735d6208fed5,2025-01-18
https://www.linkedin.com/feed/update/urn:li:activity:7280951820850446336,https://media.licdn.com/dms/image/v2/D5605AQHo-QxHWYOEew/videocover-high/B56ZQsi4OCGoBs-/0/1735914152094?e=1761112800&v=beta&t=eh03C_Th5OJwXcjWHc13HE938yZCnGVGFvMQ8VyupTs,There are many ways to build products. How we did it in 2015 at Shuttl is not how we are doing it in 2025 at Misfits. Sharing how my thought process has changed in the last 10 years.,Video (LinkedIn Source),35,0,0,9mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-01-18T11:03:00.000Z,,2025-01-03T00:00:00.000Z,,blob:https://www.linkedin.com/dbbeb7cc-84b9-4998-a3b7-f1299552089c,2025-01-18
https://www.linkedin.com/feed/update/urn:li:activity:7280599563881664512,https://media.licdn.com/dms/image/v2/D5605AQHjrukM-jekEg/videocover-high/B56ZQnikdiG4Bs-/0/1735830172339?e=1761112800&v=beta&t=-sXPlpULww5Ec0BRvq92in3AVMwErBHlQGK2ZPV8Luk,"There are many ways to build startups. Bootstrap. Or raise as much as you can and more. Or raise as little as you need. Having tried the first two approaches in the past, I'm taking the third approach this time. Here is why...",Video (LinkedIn Source),69,5,0,9mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-01-18T11:03:00.000Z,,2025-01-02T00:00:00.000Z,,blob:https://www.linkedin.com/edf91ee6-a75f-42ac-a144-0905ca61833f,2025-01-18
https://www.linkedin.com/feed/update/urn:li:activity:7280268556842188800,https://media.licdn.com/dms/image/v2/D5605AQGu9P9HHq57qQ/videocover-high/B56ZQi1j3vHQBs-/0/1735751263926?e=1761112800&v=beta&t=8oRIE-aHSh0JEaqIJpOoMmO8Asfkrhfv0Cf98hmrNWs,There are many ways to learn how to build products. The best way that I know of is to have meaningful conversations with 'product' founders. And using that to look at your product differently (with a fresh lens). Feedback loop. [~2 mins watch],Video (LinkedIn Source),109,3,0,9mo,Post,Amit Singh,https://www.linkedin.com/in/amisingh,https://www.linkedin.com/in/amisingh/,2025-01-18T11:03:00.000Z,,2025-01-01T00:00:00.000Z,,blob:https://www.linkedin.com/59d78fa5-705d-42d3-bc7f-9dc4eb86e646,2025-01-18
