postUrl,type,videoUrl,imgUrl,postContent,likeCount,commentCount,repostCount,postDate,action,author,authorUrl,profileUrl,timestamp,viewCount,postTimestamp,sharedPostUrl,approximateDate
https://www.linkedin.com/feed/update/urn:li:activity:7227674723734667264,Image,,https://media.licdn.com/dms/image/v2/D5622AQESUrrhZRfIcg/feedshare-shrink_800/feedshare-shrink_800/0/1723211936115?e=1762992000&v=beta&t=caF5GEFA2FUYX77vCFjr6PUY-XYPQmVLESxfyd4yiIY,"Exciting news from Day 2 at GES 2024! @Signzy received an achievement award for 'Championing local technology on a Global Scale', presented by Dr. Vijay Kalantri. This award recognizes our commitment to innovation in fintech and transforming digital onboarding for financial institutions globally. 🏆

#Signzy #GES2024",126,18,7,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-08-09T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7224727576764628994,Document,,,"🚀 Important Update from RBI! 🚀

The RBI has issued a draft guideline aimed at bolstering the security and reliability of the Aadhaar Enabled Payment System (AePS). This initiative addresses recent fraud instances by enhancing the due diligence process for AePS touchpoint operators, akin to the scrutiny other merchants undergo. Key highlights include:

🔹 Comprehensive due diligence during the onboarding of AePS touchpoint operators, aligned with KYC guidelines.
🔹 Mandatory KYC updates for operators inactive for over six months.
🔹 Ensuring each operator is onboarded by only one acquiring bank.
🔹 Continuous monitoring and setting transaction limits based on the operator's risk profile and operational location.

This move not only fortifies the system against fraud but also aligns AePS touchpoint operators with the stringent standards applied to other merchants.

At Signzy, we're ready to support this transition. Our advanced fraud transaction monitoring solution ensures seamless KYC updates and real-time surveillance, helping financial institutions stay compliant and secure.

Stay ahead with security and compliance! 💪

#RBI #AePS #FinTech #FraudPrevention #Signzy #FinancialInclusion #KYC",52,2,5,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-08-01T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7222888929966931969,Image,,https://media.licdn.com/dms/image/v2/D5622AQHnpxcYbolydw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1722070913942?e=1762992000&v=beta&t=oepf6oaCXo27wJs3zHHRQ5J6uOgRJZN-gywu2bRRFlU,"I’m pleased to share that Signzy has been shortlisted by the RBI for the Regulatory Sandbox - Fifth Cohort Test Phase. The RBI's Regulatory Sandbox provides a platform for fintech companies to test their innovative solutions in a controlled environment. 

Out of 22 applications received , RBI has selected only 5 entities, which includes Signzy, @Epifi, ConnectingDot Consultancy , FINAGG Technologies Private Limited and IBDIC (Indian Banks' Digital Infrastructure Company). Each of the selected entities is bringing something unique to the table:
* Signzy aims to develop an unassisted video-KYC solution to enhance customer onboarding, addressing challenges like high operational costs and long waiting times.
* Epifi will streamline NRI account openings via video KYC.
* Connectingdot is working on a blockchain-based platform for digital asset management.
* Finagg is developing a blockchain-based financing solution for MSMEs.
* IBDIC is exploring the use of AI and machine learning for credit underwriting.

At Signzy, we are excited to be part of this initiative and contribute to the growth of the fintech ecosystem in India.

For more details, visit RBI's official site: https://lnkd.in/gXUH5PD7 or read the story in today's Economic Times newspaper.

Let's celebrate this achievement and continue to drive innovation in the financial sector!

#RBI #RegulatorySandbox #FinTech #Innovation #CustomerOnboarding #VideoKYC",342,76,26,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-07-27T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7220993491932262401,Image,,https://media.licdn.com/dms/image/v2/D5622AQGagDDGNh3RBg/feedshare-shrink_800/feedshare-shrink_800/0/1721565595431?e=1762992000&v=beta&t=7Ud6rQD9l4GM6xyef8cBVbfH5gzZ_Ydm6UWXDqNd894,"The Union Budget for 2024-25 is tomorrow.


The FinTech ecosystem seeks a “Growth-Friendly” environment:

1. Regulatory clarity to ease business operations and attract investment.
2. Lower TDS rates and access to capital to boost funding.
3. Government support to facilitate partnerships with traditional financial institutions.
4. Expanding FinTech services to underserved MSMEs

According to me the biggest back pain for India’s MSMEs is the massive credit gap of $530 billion, with only 14% of the 51 million MSMEs accessing formal credit, compared to 50% in the US and 37% in China. 

Traditional credit assessment methods severely disadvantage them due to small loan sizes and lack of documentation.

To effectively address this gap, we expect the finance minister to significantly strengthen digital infrastructure and financial literacy programs, focusing on government-backed credit schemes. 

Promoting AI-powered credit assessments will drastically improve lending decisions, while automating loan processes through AI tools will build essential trust between lenders and MSMEs. 

These measures will not only bridge the credit gap but also propel India toward its goal of becoming a $7 trillion economy by equipping MSMEs with critical business resources

I discussed this with Mint and Business Today along with my industry colleagues at length. 

Articles are linked in the comments.

#unionbudget #budget2024",49,4,1,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-07-22T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7220268702947057664,Text,,,"Yesterday, an Azure outage disrupted over 150 of our hosted services. 


Thanks to our SIGNZY robust disaster recovery (DR) management, we swiftly mitigated the impact. 

With a recovery point objective (RPO) and recovery time objective (RTO) set to ensure minimal data loss and downtime, we restored all services within just 15 minutes. 

This swift response demonstrates our commitment to reliability, business continuity, and rapid recovery. 

The incident underscores our preparedness and dedication to maintaining seamless operations for our clients, even in the face of unexpected challenges.

Signzy",113,2,0,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-07-20T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7218819157675364353,Image,,https://media.licdn.com/dms/image/v2/D5622AQHDPYvyFzy0gg/feedshare-shrink_800/feedshare-shrink_800/0/1721069683057?e=1762992000&v=beta&t=NhtDujvF7Rd7q9QWO0q6q6SqdTZaHrDyzKkgzMaukNU,"In India 250–300 million rural users still rely on 2G connections.


This limited internet connectivity in tier 2 & tier 3 cities causes an issue for traditional KYC processes which often require strong internet speeds, leading to a digital divide.

We at Signzy to narrow this divide have launched a low bandwidth Video KYC solution. 

Our Solution:

→ Functions seamlessly at speeds as low as 75 kbps.
→ Can handle high call volumes and also has achieved a 96% call conversion rate.
→ Has increased connection rates by 3-5% and operational efficiency by 20%.

Along with this it can help detect unauthorized access attempts via location-based verification.

Our move is to empower rural communities with access to financial services in India.

I speak about this in more detail with IBS intelligence and Financial Express. 

The coverage is linked in the comments.",155,22,8,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-07-16T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7217732001959665664,Image,,https://media.licdn.com/dms/image/v2/D5622AQGb5EJ2R7XrJw/feedshare-shrink_800/feedshare-shrink_800/0/1720783300597?e=1762992000&v=beta&t=TaQsdvbM9IsC_U9M5m0R4MEngzNdRrbS7kbv3OfjLwU,"For decades, banks enjoyed a steady flow of low-cost funds from savings accounts. 


But the landscape is changing dramatically. 

Customers are increasingly opting for higher-yielding investments like fixed deposits and mutual funds. 

→ Fixed deposits offer attractive rates of 5% to 7.85% for a one-year tenure.
→ Mutual funds provide even higher returns, averaging 12% to 14% for a one-year period.

This shift is forcing banks to rethink their strategies and find new ways to fund their operations.

The 2 main challenges they face are:

1. Rising Cost of Funds: As customers move away from savings accounts, banks face higher costs to acquire funds.

{The cost of deposits has surged from 3.72% in Q1FY23 to 5.09% in Q4FY24}

2. NIM Pressure: The increasing gap between deposit rates and lending rates is squeezing banks' net interest margins.

To navigate these challenges, banks must focus on:

→ Leveraging AI and automation to reduce operational costs and enhance customer experience.
→ Exploring alternative funding options beyond traditional deposits.
→Identifying new revenue streams through value-added services and premium offerings.


The banking industry is watching the upcoming Union Budget closely for potential relief, such as tax breaks on interest income. 

The changing dynamics of the deposit market underscore the need for banks to adapt their business models and embrace innovation.

I write about this in more detail for ETBFSI, the article is pinned in the comments.",100,5,9,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-07-13T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7214108101795270656,Image,,https://media.licdn.com/dms/image/v2/D5622AQEJGQxZC5JcaQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1719930607960?e=1762992000&v=beta&t=nWTpWEeYK5vHgBq0jD1P6uOc4c2nDl0fnuyrTm3y744,"Are you a NPS Account Holder?


Did you receive ₹1 from Signzy in your bank account? 

We are currently performing a verification activity under direction from Protean eGov Technologies CRA.

NPS subscribers are likely to receive a credit of ₹1.01 during this verification process.

This amount and incidental charges/taxes will be subsequently recovered from concerned NPS subscriber’s PRAN by Protean CRA.

Please note that:
→ ₹1.01 will be credited by Signzy to your CRA system registered bank account
→ Same amount along with charges/taxes will be debited by Protean CRA from the PRAN subsequently

P.s. Information regarding this was published in the Pension Fund Regulatory and Development Authority (PFRDA) circular dated Oct 25, 2023. The links of the same are pinned in the comments.

#NPS #PensionSecurity",49,2,3,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-07-03T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7212685733109596160,Image,,https://media.licdn.com/dms/image/v2/D5622AQFW0WYXjRvsAA/feedshare-shrink_800/feedshare-shrink_800/0/1719638283173?e=1762992000&v=beta&t=ULY4kLG3tlrz2X_TE-s8akiI1L9gYGgk4aBVHX5FnJ4,"India's MSME sector is a powerhouse for the economy, contributing roughly a third of GDP. 


But a significant roadblock to their growth is a massive credit gap - a staggering $530 billion. 

Traditional loan approval processes can be slow and cumbersome, especially for smaller businesses.

AI-powered credit assessment APIs will help here.

These tools leverage data analysis to streamline the loan assessment process for lenders. 

This means faster decisions and a more comprehensive understanding of a business's creditworthiness.

For MSMEs, it can mean:

1. Faster Funding: AI can analyze a business's financial health quickly, reducing the time it takes to secure a loan. 

2. Data-Driven Decisions: AI can go beyond traditional paperwork and analyze a wider range of data points, like a business's transaction history and growth potential. 

3. Level Playing Field: By relying on data and AI, smaller businesses can compete for loans based on their actual potential, not just mountains of paperwork.

AI in lending isn't just about efficiency – it's about inclusivity.

 It provides a pathway for MSMEs to access the resources they need to thrive. 

This, in turn, strengthens the overall Indian economy.

#MSME #CreditGap",43,3,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-29T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7209759443096412160,Image,,https://media.licdn.com/dms/image/v2/D5622AQG8YW1QGJp7cw/feedshare-shrink_800/feedshare-shrink_800/0/1718902380379?e=1762992000&v=beta&t=WZtvYiiXZGjJ04lGE7_fwvaE1F-cIFhSLjlQ6ecqJfI,"Why Building a Lending Business is Tougher Than It Looks?

This week Apple decided to shut down “Apple Pay Later”.

We all love Apple and its cutting-edge products. 

But building a successful lending business requires more than just tech – it needs a cultural DNA.

This news made me appreciate traditional banks and lending institutions even more. 

They've spent decades crafting the expertise and risk management practises crucial for navigating the complexities of lending.

Apple Pay Later's short lifespan highlights the unique challenges of the lending landscape.

Just having the ""cool factor"" might not be enough.

It takes a deep understanding of credit risk, responsible lending practices, and a focus on customer well-being – all things that go beyond the sleek design of an iPhone.

So, the next time as a consumer when we swipe our plastic or scan a QR code to make an instant payment.

Let’s take a moment to acknowledge the intricate systems and expertise that make it all possible. 

Building trust and managing risk are the cornerstones of a healthy lending business, and that's something even Apple acknowledges, now.",46,6,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-21T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7208672272822267904,Image,,https://media.licdn.com/dms/image/v2/D5622AQEtCIZYRECWwA/feedshare-shrink_800/feedshare-shrink_800/0/1718632912347?e=1762992000&v=beta&t=ZBg--6-vn9cEyuigMmlU6agq5E1Lf805TiWcmfmXd3Q,"Big win for India! 


RBI bags ""Risk Manager of the Year 2024"" Award!

Central Banking, a well-respected publication based in London, recognized the RBI's impressive progress in building a strong risk management culture and its crucial role in keeping India's financial system stable. 

These past couple of years we have witnessed first hand how RBI has constantly been on the lookout for potential problems in the financial system and taking steps to prevent them. 

Their efforts are protecting banks, businesses, and ultimately, everyday people like you and me.

Their implementation of Artificial Intelligence (AI) for risk management will give another layer of security to the banking landscape.

Congratulations to RBI from the entire fintech ecosystem!

#RBI #RiskManagerAward",65,0,1,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-18T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7207585111444254720,Image,,https://media.licdn.com/dms/image/v2/D5622AQHAcjpGIwRihQ/feedshare-shrink_800/feedshare-shrink_800/0/1718362679461?e=1762992000&v=beta&t=1LcLRnlzb9_GdhUE1_hrtw6okEr2WzYHAWiRjWKwTc4,"As designers, you know you’re doing your job if your users are not facing ANY friction.


To help more designers achieve frictionless user experiences, 

We have launched Design@Signzy (link in comments)


{Yes, we do like to branch out of our regular products from time to time 🙂} 

All credit goes to Dinesh Kumar Avula and the team for this!

Their goal is simple, they want to share what they have learned. 

I strongly recommend joining the community, so that this transitions from a platform to a movement very soon!

Jeffrey Jacob | Yashdeep Agarwal | Theepthi Jayakumar | Sai Rupa Netha | Sejal Vatta | Sonam S.",134,8,5,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-15T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7206135564989833216,Image,,https://media.licdn.com/dms/image/v2/D5622AQHRtxTgDce-kw/feedshare-shrink_800/feedshare-shrink_800/0/1718025271161?e=1762992000&v=beta&t=DgK-WZ05kS0g6r2L7DYwpANkkcLQ8R0kTTZHngkc10w,"Over the past three years, the RBI has increased penalties by a whopping 88%, 


Know Your Customer (KYC) and Anti-Money Laundering (AML) violations are the most common offenses.

Here is the breakdown from an Economic Times piece I contributed to:

→ Total Penalty Haul: ₹78.6 crore collected in the last three years.
→ Penalty Frequency: 261 penalties imposed in 2023 alone!
→ Top Offenders: Urban and rural co-operative banks, responsible for ₹13.5 crore and ₹20.13 crore in fines respectively (from 2021 to January 2024).

There are two main reasons for the surge in penalties:

1. Stricter Audits: The RBI has intensified its audits, particularly focusing on fintech companies and non-banking financial institutions (NBFCs).

2. KYC/AML Shortcomings: Many institutions, especially smaller ones like co-operative banks and fintech startups, lack the resources or expertise to properly implement KYC and AML procedures. These procedures are crucial for preventing money laundering activities.

What does this mean for Fintechs?

We are known for our innovative approach, but might not always have robust risk management and compliance teams like traditional banks. 

This can lead to practices that don't align with RBI regulations. 

Financial institutions, regardless of size or approach, I urge you to prioritise KYC and AML compliance. 

The RBI is serious about enforcing these regulations, and non-compliance can lead to hefty fines.

#RBIPenalties #KYC #AML",63,5,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-11T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7205410783973842944,Video (LinkedIn Source),,https://media.licdn.com/dms/image/v2/D5605AQE6dQKEU-perQ/videocover-high/videocover-high/0/1717843694073?e=1761890400&v=beta&t=W32DTmX-RzFsGuR5lwQp5cKbC_1jU8qp4Fg3u_Kiyc0,"Digital payment fraud in India jumped to a record 14.57 billion rupees ($175 million) in the fiscal year ending March 2024. 

To address this, on Friday, the RBI proposed to set up a 'Digital Payments Intelligence Platform', which will harness advanced technologies to mitigate payment fraud risks.

I spoke with ETBFSI, Business Standard, and The Economic Times about it in detail. 

The articles are linked in the comments. 

#digitalpayments #paymentfraud",245,9,8,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-09T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7203598881991913472,Image,,https://media.licdn.com/dms/image/v2/D5622AQGOxlG1ez8UOQ/feedshare-shrink_800/feedshare-shrink_800/0/1717419649259?e=1762992000&v=beta&t=4fcPZw5HFJcfKWmM2D3k898KbjHRQGaR2uMtNEWDMZQ,"As we await the general election results, I wrote for ETBFSI about what could be the key to unlocking India’s $7 trillion dream


Acc. to me it’s AI Loans.

India has its sights set on becoming a $7 trillion economy by 2030, and small businesses – the lifeblood of any economy – need a boost to get us there.

The United States, for instance, leaned heavily on its small businesses when it became a $7 trillion economy. 

Nearly half of their economic growth came from these smaller players! 

India's small and medium-sized enterprises (MSMEs) have that same potential, but they're facing a hurdle: access to loans.

Traditionally, getting a loan as a small business can be a frustrating process filled with mountains of paperwork and sky-high interest rates. 

This is because banks often rely on methods that are slow and may not fully capture a business's true potential.

Here's where AI can help by analysing all the information quickly to help banks get a much clearer picture of a small business's potential, potentially leading to faster loan approvals and more favourable interest rates for MSMEs.

What makes AI-powered loan approvals so powerful is:
→ Faster Decisions
→ Reduced Errors
→ A More Holistic View

With AI as their ally, MSMEs can finally unlock their full potential for growth. 

This translates to more jobs, a stronger economy, and India taking that crucial flight path to becoming a $7 trillion powerhouse.

The whole article of how we can make that $7 trillion dream a reality is pinned in the comments. 

Let me know your thoughts.",125,5,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-04T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7202511685134266368,Image,,https://media.licdn.com/dms/image/v2/D5622AQEPb51jxYmC3w/feedshare-shrink_800/feedshare-shrink_800/0/1717167429368?e=1762992000&v=beta&t=GnsK1YU2x5zbIGwxFnMPu50ba5DNt8azcntd0XRkhFI,"To encourage self-regulation in the FinTech sector, the Reserve Bank of India (RBI) had released a 'Draft framework for recognising Self-Regulatory Organisations (SRO) for the FinTech Sector' on January 15, 2024. 


After incorporating feedback from industry, the final framework, known as the SRO-FT framework, was finalised on 30th May.

Key points of the finalised SRO-FT framework include:

1. The SRO-FT framework is designed to be adaptive and proportional to the dynamic nature of the FinTech landscape, addressing concerns such as customer protection, data privacy, cyber security, grievance handling, internal governance, and financial system integrity.

2. Entities meeting the eligibility criteria outlined in the framework are invited to submit their applications for SRO recognition, with the RBI evaluating these applications and publishing the names of recognized SROs on its official website.

3. The framework emphasises a balanced oversight mechanism that encourages self-regulation while striking a judicious balance between fostering innovation and mitigating risks in the FinTech sector.

Overall, this framework is a big step towards a more responsible and trustworthy FinTech industry in India. 

It empowers FinTech companies to take charge of their own growth while following high standards. 

This can only lead to a more secure and exciting future for FinTech in our country!

#RBI #SRO #Fintech",73,3,4,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-06-01T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7201786939534958592,Image,,https://media.licdn.com/dms/image/v2/D5622AQEcxsHyNfP9ig/feedshare-shrink_800/feedshare-shrink_800/0/1716987269878?e=1762992000&v=beta&t=8RI6vB766BG7cgfwISRtTCz_zjOdH2PQKslfzOuhfJo,"The Reserve Bank of India (RBI) has launched three key initiatives.


These will be instrumental in streamlining regulatory processes, facilitating retail investment, and bolstering transparency in the fintech landscape.

1. PRAVAAH Portal

This online platform streamlines the application process for regulatory approvals, licenses, and authorizations from the RBI. 

It will improve efficiency and reduce processing times.

2. RBI Retail Direct App

This mobile application empowers retail investors to directly buy and sell government securities (G-Secs) on their smartphones. 

This move aims to democratise access to the bond market, allowing easier participation in primary and secondary market transactions.

3. FinTech Repository

This comprehensive data repository will offer information on fintech firms, their activities, and technology adoption within regulated institutions. 

This initiative is expected to enhance regulatory understanding and policy formulation.

These steps, yet again, position the RBI as a proactive steward, paving the way for a more secure and flourishing financial future for India.

I discuss more about these initiatives with ETBFSI and Bhaskar Live, the coverage is linked in the comments. 

#RBI #newinitiatives",118,2,1,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-30T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7200699802202853377,Video (LinkedIn Source),,https://media.licdn.com/dms/image/v2/D5605AQG3fEPH62Y-OA/videocover-high/videocover-high/0/1716721580928?e=1761890400&v=beta&t=5X0Oir3EF-jE0JFinERqx_kkZKJjr8fDKf2tpt_dlrg,"Spoke with the team of India Fintech Diaries, Hemant Kshirsagar and Elroy Serrao, a couple of weeks ago. 

We discussed how GenAI helps banks with compliance and regulators with monitoring compliance, as well as Signzy's role in this process.

Attaching a 46 second preview of it here.

You can hear the entire podcast 🎧 at the following links:

1. Spotify: https://spoti.fi/3Qm5sxd
2. Google Podcasts: https://bit.ly/3UgcW5V
3. Apple Podcasts: https://apple.co/3QJh65F
4. Amazon Music: https://amzn.to/49X0aPR
5. Youtube: https://lnkd.in/dJV_3PAJ
6. Website: https://bit.ly/4a1iuqJ

#GenAi #Podcast",62,0,1,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-27T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7198525455119900672,Image,,https://media.licdn.com/dms/image/v2/D5622AQGJ6ACj1T54UA/feedshare-shrink_1280/feedshare-shrink_1280/0/1716202607048?e=1762992000&v=beta&t=C6nknOe2UsGZt-F-_kE8lJkwY5a0ifjfdbYR9ZHhaBI,"We’re hiring!


Signzy is seeking a skilled Finance Controller to take charge of all aspects of our financial operations. 

This is your chance to be a part of a high-growth fintech company shaping the future of finance.

You'll oversee book closure, financial reporting, taxation, cash flow management, and compliance across our group entities in India, USA, and UAE. 

You’ll be partnering with the finance team and department heads to drive strategic decision making through sound financial management.

Detailed responsibilities and application link are pinned in the first comment. 

If you are ready to join a dynamic team and make a real impact, ensure you submit your application soon!

#FinanceController #Hiring",393,27,9,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-21T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7197438259205922817,Image,,https://media.licdn.com/dms/image/v2/D5622AQEaQGDUFC6H5g/feedshare-shrink_800/feedshare-shrink_800/0/1715953636243?e=1762992000&v=beta&t=z5ZSyxLlFKTv-nVjZ5weDGEkr5XBISf8oZFwnzK44BE,"I wrote a piece for YourStory Media about “How account aggregators are reshaping the borrower-lender relationship”

It covers how account aggregators are driving a paradigm shift in the financial sector, transforming the way financial data is accessed, utilised, and shared.

The article is pinned in the comments 

Would love your thoughts on it.",60,5,4,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-18T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7196713500956577792,Image,,https://media.licdn.com/dms/image/v2/D4E22AQHArlHqplhV5g/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1715793602093?e=1762992000&v=beta&t=VEbk4FdV2-T_168W-WSFvxnQXJySAQjm6iG2Pm7c9S4,"SEBI streamlines KYC Verification for Investors.


The Securities and Exchange Board of India's recent update to the KYC verification process through KRAs (KYC Registration Agencies) signifies a positive development for the Indian securities market.

This revised framework offers several key advantages:

1. Enhanced Efficiency: By leveraging official databases for verification of PAN, name, address, and other details, KRAs can expedite investor onboarding, streamlining the investment journey.

2. Robust Security Measures: The emphasis on validated records ensures investor identity verification and safeguards data privacy, ensuring a more secure investment environment.

3. Focus on Digital Identity: The new framework acknowledges the growing importance of robust digital identity verification in online investment platforms.

This approach fosters a more efficient and secure investment landscape, ultimately promoting investor confidence in the Indian securities market.

It will be interesting to observe the long-term impact of this initiative on investor participation and overall market activity. 

This streamlined KYC verification process has the potential to attract new investors and further solidify India's position as a dynamic financial hub.

#KYCVerification #SEBI",48,0,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-16T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7195988702957871105,Image,,https://media.licdn.com/dms/image/v2/D5622AQF8vZWoPstdXg/feedshare-shrink_800/feedshare-shrink_800/0/1715615222874?e=1762992000&v=beta&t=NJI-jp1eY9pkDx2LyV42WLem4HzkLXdLqXJrHRGDK4U,"We were recently part of the Dubai FinTech Summit (DFS) 2024 in Madinat Jumeirah, a truly impressive gathering of industry leaders. 


From established institutions like the IMF and Blackrock to innovative FinTech and Blockchain companies like Ripple and Revolut, the event brought together:

→ 8,000 C-suite executives
→ 200+ exhibitors 
→ 1,000 investors 
→ 100 countries
→ 300 speakers

It provided a platform for engaging discussions about the future of finance and regulatory compliance. 

We at Signzy enjoyed connecting with fellow attendees and sharing our valuable insights from our journey so far. 

The summit's international presence highlighted the interconnectedness of the FinTech community and we were proud to be representing India 🙂

Parul Sharma | Ronak Doshi | Arbaz Uddin | Abhishek Rana | Udit Jeswani

#DubaiFinTechSummit #DFS",142,2,7,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-14T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7194539149100498944,Image,,https://media.licdn.com/dms/image/v2/D4E22AQFi7k-BLINIBg/feedshare-shrink_800/feedshare-shrink_800/0/1715235634545?e=1762992000&v=beta&t=UkiFo4Y-7Jj9BaXV8Fa9G8CbIMC_Ydw7IkWIO_RLOZ4,"We recently wrapped up our quarterly product team awards! 


This was our 6th sprint where teams built and presented their entire product creations, showcasing brand new features they'd developed.

From product development to presentation, the end-to-end ownership from our teams was inspiring.

Huge congratulations to our winners:

1. Gold: Contracting & Collection Team – Manish Bharvey & Mohit Saini (taking home the Oculus Quest 2!)

2. Silver: DE/Global Team – Gaurav Gupta, Shivam Narula & Abhishek Upadhyay (winning the MOKOBARA Transit Backpack)

A big shout out to the organisers as well – Ankur Pandey, Priyabrata Pradhan & Vivek Anand – for making this such a successful event.

Looking forward to the next sprint!",146,2,6,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-10T00:00:00.000Z,,2024-10-25
